"SUID","Assembly","interaction","name","Regulator Gene","Regulatory function","selected","shared interaction","shared name","Strength","Target Gene"
"178452","hg19","regulates","EN2 regulates ST8SIA3","EN2","Metatargetome","false","regulates","EN2 regulates ST8SIA3","10","ST8SIA3"
"178453","hg19","regulates","EN2 regulates SPRED1","EN2","Metatargetome","false","regulates","EN2 regulates SPRED1","10","SPRED1"
"178454","hg19","regulates","EN2 regulates SOX3","EN2","Metatargetome","false","regulates","EN2 regulates SOX3","10","SOX3"
"178455","hg19","regulates","EN2 regulates SNCAIP","EN2","Metatargetome","false","regulates","EN2 regulates SNCAIP","10","SNCAIP"
"178456","hg19","regulates","EN2 regulates SMAD3","EN2","Metatargetome","false","regulates","EN2 regulates SMAD3","10","SMAD3"
"178457","hg19","regulates","EN2 regulates SLC6A2","EN2","Metatargetome","false","regulates","EN2 regulates SLC6A2","10","SLC6A2"
"178458","hg19","regulates","EN2 regulates SIX2","EN2","Metatargetome","false","regulates","EN2 regulates SIX2","10","SIX2"
"178459","hg19","regulates","EN2 regulates SIM1","EN2","Metatargetome","false","regulates","EN2 regulates SIM1","10","SIM1"
"178460","hg19","regulates","EN2 regulates SEMA6C","EN2","Metatargetome","false","regulates","EN2 regulates SEMA6C","10","SEMA6C"
"178461","hg19","regulates","EN2 regulates RORB","EN2","Metatargetome","false","regulates","EN2 regulates RORB","10","RORB"
"178462","hg19","regulates","EN2 regulates PYGM","EN2","Metatargetome","false","regulates","EN2 regulates PYGM","10","PYGM"
"178463","hg19","regulates","EN2 regulates PTPRK","EN2","Metatargetome","false","regulates","EN2 regulates PTPRK","10","PTPRK"
"178464","hg19","regulates","EN2 regulates PTPRB","EN2","Metatargetome","false","regulates","EN2 regulates PTPRB","10","PTPRB"
"178465","hg19","regulates","EN2 regulates PPFIA2","EN2","Metatargetome","false","regulates","EN2 regulates PPFIA2","10","PPFIA2"
"178466","hg19","regulates","EN2 regulates PPARG","EN2","Metatargetome","false","regulates","EN2 regulates PPARG","10","PPARG"
"178467","hg19","regulates","EN2 regulates POLR3C","EN2","Metatargetome","false","regulates","EN2 regulates POLR3C","10","POLR3C"
"178468","hg19","regulates","EN2 regulates PHOX2A","EN2","Metatargetome","false","regulates","EN2 regulates PHOX2A","10","PHOX2A"
"178469","hg19","regulates","EN2 regulates PHLPP1","EN2","Metatargetome","false","regulates","EN2 regulates PHLPP1","10","PHLPP1"
"178470","hg19","regulates","EN2 regulates PHACTR3","EN2","Metatargetome","false","regulates","EN2 regulates PHACTR3","10","PHACTR3"
"178471","hg19","regulates","EN2 regulates PDE1A","EN2","Metatargetome","false","regulates","EN2 regulates PDE1A","10","PDE1A"
"178472","hg19","regulates","EN2 regulates PCGF2","EN2","Metatargetome","false","regulates","EN2 regulates PCGF2","10","PCGF2"
"178473","hg19","regulates","EN2 regulates NOG","EN2","Metatargetome","false","regulates","EN2 regulates NOG","10","NOG"
"178474","hg19","regulates","EN2 regulates NFAT5","EN2","Metatargetome","false","regulates","EN2 regulates NFAT5","10","NFAT5"
"178475","hg19","regulates","EN2 regulates MPPED2","EN2","Metatargetome","false","regulates","EN2 regulates MPPED2","10","MPPED2"
"178476","hg19","regulates","EN2 regulates MORC4","EN2","Metatargetome","false","regulates","EN2 regulates MORC4","10","MORC4"
"178477","hg19","regulates","EN2 regulates MMP16","EN2","Metatargetome","false","regulates","EN2 regulates MMP16","10","MMP16"
"178478","hg19","regulates","EN2 regulates MMP15","EN2","Metatargetome","false","regulates","EN2 regulates MMP15","10","MMP15"
"178479","hg19","regulates","EN2 regulates MEST","EN2","Metatargetome","false","regulates","EN2 regulates MEST","10","MEST"
"178480","hg19","regulates","EN2 regulates MEF2D","EN2","Metatargetome","false","regulates","EN2 regulates MEF2D","10","MEF2D"
"178481","hg19","regulates","EN2 regulates MALL","EN2","Metatargetome","false","regulates","EN2 regulates MALL","10","MALL"
"178482","hg19","regulates","EN2 regulates LUM","EN2","Metatargetome","false","regulates","EN2 regulates LUM","10","LUM"
"178483","hg19","regulates","EN2 regulates LRRC32","EN2","Metatargetome","false","regulates","EN2 regulates LRRC32","10","LRRC32"
"178484","hg19","regulates","EN2 regulates LRP2","EN2","Metatargetome","false","regulates","EN2 regulates LRP2","10","LRP2"
"178485","hg19","regulates","EN2 regulates LHX4","EN2","Metatargetome","false","regulates","EN2 regulates LHX4","10","LHX4"
"178486","hg19","regulates","EN2 regulates LHX3","EN2","Metatargetome","false","regulates","EN2 regulates LHX3","10","LHX3"
"178487","hg19","regulates","EN2 regulates KLF7","EN2","Metatargetome","false","regulates","EN2 regulates KLF7","10","KLF7"
"178488","hg19","regulates","EN2 regulates KLF3","EN2","Metatargetome","false","regulates","EN2 regulates KLF3","10","KLF3"
"178489","hg19","regulates","EN2 regulates KANK1","EN2","Metatargetome","false","regulates","EN2 regulates KANK1","10","KANK1"
"178490","hg19","regulates","EN2 regulates IL21","EN2","Metatargetome","false","regulates","EN2 regulates IL21","10","IL21"
"178491","hg19","regulates","EN2 regulates HOXA13","EN2","Metatargetome","false","regulates","EN2 regulates HOXA13","10","HOXA13"
"178492","hg19","regulates","EN2 regulates HIVEP3","EN2","Metatargetome","false","regulates","EN2 regulates HIVEP3","10","HIVEP3"
"178493","hg19","regulates","EN2 regulates HAND2","EN2","Metatargetome","false","regulates","EN2 regulates HAND2","10","HAND2"
"178494","hg19","regulates","EN2 regulates GTF2A1","EN2","Metatargetome","false","regulates","EN2 regulates GTF2A1","10","GTF2A1"
"178495","hg19","regulates","EN2 regulates GRID2","EN2","Metatargetome","false","regulates","EN2 regulates GRID2","10","GRID2"
"178496","hg19","regulates","EN2 regulates GJB6","EN2","Metatargetome","false","regulates","EN2 regulates GJB6","10","GJB6"
"178497","hg19","regulates","EN2 regulates GJB5","EN2","Metatargetome","false","regulates","EN2 regulates GJB5","10","GJB5"
"178498","hg19","regulates","EN2 regulates GJA5","EN2","Metatargetome","false","regulates","EN2 regulates GJA5","10","GJA5"
"178499","hg19","regulates","EN2 regulates FGF7","EN2","Metatargetome","false","regulates","EN2 regulates FGF7","10","FGF7"
"178500","hg19","regulates","EN2 regulates FEZF2","EN2","Metatargetome","false","regulates","EN2 regulates FEZF2","10","FEZF2"
"178501","hg19","regulates","EN2 regulates FBLN1","EN2","Metatargetome","false","regulates","EN2 regulates FBLN1","10","FBLN1"
"178502","hg19","regulates","EN2 regulates EYA2","EN2","Metatargetome","false","regulates","EN2 regulates EYA2","10","EYA2"
"178503","hg19","regulates","EN2 regulates ETV4","EN2","Metatargetome","false","regulates","EN2 regulates ETV4","10","ETV4"
"178504","hg19","regulates","EN2 regulates ELL","EN2","Metatargetome","false","regulates","EN2 regulates ELL","10","ELL"
"178505","hg19","regulates","EN2 regulates ECEL1","EN2","Metatargetome","false","regulates","EN2 regulates ECEL1","10","ECEL1"
"178506","hg19","regulates","EN2 regulates DLG2","EN2","Metatargetome","false","regulates","EN2 regulates DLG2","10","DLG2"
"178507","hg19","regulates","EN2 regulates CTDSP1","EN2","Metatargetome","false","regulates","EN2 regulates CTDSP1","10","CTDSP1"
"178508","hg19","regulates","EN2 regulates CREBZF","EN2","Metatargetome","false","regulates","EN2 regulates CREBZF","10","CREBZF"
"178509","hg19","regulates","EN2 regulates COLEC12","EN2","Metatargetome","false","regulates","EN2 regulates COLEC12","10","COLEC12"
"178510","hg19","regulates","EN2 regulates CLDN10","EN2","Metatargetome","false","regulates","EN2 regulates CLDN10","10","CLDN10"
"178511","hg19","regulates","EN2 regulates CHD2","EN2","Metatargetome","false","regulates","EN2 regulates CHD2","10","CHD2"
"178512","hg19","regulates","EN2 regulates CDK5R1","EN2","Metatargetome","false","regulates","EN2 regulates CDK5R1","10","CDK5R1"
"178513","hg19","regulates","EN2 regulates CDC25C","EN2","Metatargetome","false","regulates","EN2 regulates CDC25C","10","CDC25C"
"178514","hg19","regulates","EN2 regulates CD40","EN2","Metatargetome","false","regulates","EN2 regulates CD40","10","CD40"
"178515","hg19","regulates","EN2 regulates CCNG2","EN2","Metatargetome","false","regulates","EN2 regulates CCNG2","10","CCNG2"
"178516","hg19","regulates","EN2 regulates CBX8","EN2","Metatargetome","false","regulates","EN2 regulates CBX8","10","CBX8"
"178517","hg19","regulates","EN2 regulates CAMK2B","EN2","Metatargetome","false","regulates","EN2 regulates CAMK2B","10","CAMK2B"
"178518","hg19","regulates","EN2 regulates CADPS","EN2","Metatargetome","false","regulates","EN2 regulates CADPS","10","CADPS"
"178519","hg19","regulates","EN2 regulates CACNA1G","EN2","Metatargetome","false","regulates","EN2 regulates CACNA1G","10","CACNA1G"
"178520","hg19","regulates","EN2 regulates BNC2","EN2","Metatargetome","false","regulates","EN2 regulates BNC2","10","BNC2"
